"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201902111800","7","0","3"
"N_MN008","1303","201902111900","1","0","3"
"N_MN008","1303","201902112100","8","0","3"
"N_MN008","1303","201902112200","8","0","3"
"N_MN008","1303","201902112300","6","0","3"
"N_MN008","1303","201902120100","7","0","3"
"N_MN008","1303","201902120200","6","0","3"
"N_MN008","1303","201902120300","6","0","3"
"N_MN008","1303","201902120500","7","0","3"
"N_MN008","1303","201902120600","8","0","3"
"N_MN008","1303","201902120700","8","0","3"
"N_MN008","1303","201902120800","8","0","3"
"N_MN008","1303","201902120900","8","0","3"
"N_MN008","1303","201902121000","8","0","3"
"N_MN008","1303","201902121100","8","0","3"
"N_MN008","1303","201902121200","8","0","3"
"N_MN008","1303","201902121300","8","0","3"
"N_MN008","1303","201902121400","8","0","3"
"N_MN008","1303","201902121500","5","0","3"
"N_MN008","1303","201902121600","7","0","3"
"N_MN008","1303","201902121700","8","0","3"
"N_MN008","1303","201902121800","7","0","3"
"N_MN008","1303","201902122000","0","0","3"
"N_MN008","1303","201902122100","0","0","3"
"N_MN008","1303","201902122200","8","0","3"
"N_MN008","1303","201902122300","8","0","3"
"N_MN008","1303","201902130000","8","0","3"
"N_MN008","1303","201902130100","8","0","3"
"N_MN008","1303","201902130200","8","0","3"
"N_MN008","1303","201902130400","4","0","3"
"N_MN008","1303","201902130500","5","0","3"
"N_MN008","1303","201902130600","3","0","3"
"N_MN008","1303","201902130700","8","0","3"
"N_MN008","1303","201902130800","8","0","3"
"N_MN008","1303","201902131000","8","0","3"
"N_MN008","1303","201902131100","7","0","3"
"N_MN008","1303","201902131200","7","0","3"
"N_MN008","1303","201902131300","8","0","3"
"N_MN008","1303","201902131400","7","0","3"
"N_MN008","1303","201902131500","8","0","3"
"N_MN008","1303","201902131600","8","0","3"
"N_MN008","1303","201902131700","8","0","3"
"N_MN008","1303","201902131800","8","0","3"
"N_MN008","1303","201902131900","8","0","3"
"N_MN008","1303","201902132000","8","0","3"
"N_MN008","1303","201902132100","8","0","3"
"N_MN008","1303","201902132200","8","0","3"
"N_MN008","1303","201902132300","8","0","3"
"N_MN008","1303","201902140000","8","0","3"
"N_MN008","1303","201902140100","8","0","3"
"N_MN008","1303","201902140200","8","0","3"
"N_MN008","1303","201902140300","1","0","3"
"N_MN008","1303","201902140400","5","0","3"
"N_MN008","1303","201902140500","8","0","3"
"N_MN008","1303","201902140600","8","0","3"
"N_MN008","1303","201902140700","0","0","3"
"N_MN008","1303","201902140800","0","0","3"
"N_MN008","1303","201902140900","7","0","3"
"N_MN008","1303","201902141000","7","0","3"
"N_MN008","1303","201902141100","8","0","3"
"N_MN008","1303","201902141200","8","0","3"
"N_MN008","1303","201902141300","8","0","3"
"N_MN008","1303","201902141400","6","0","3"
"N_MN008","1303","201902141500","3","0","3"
"N_MN008","1303","201902141600","6","0","3"
"N_MN008","1303","201902141700","2","0","3"
"N_MN008","1303","201902141800","6","0","3"
"N_MN008","1303","201902141900","0","0","3"
"N_MN008","1303","201902142000","0","0","3"
"N_MN008","1303","201902142100","0","0","3"
"N_MN008","1303","201902142200","0","0","3"
